time,source,target,relationship
2024-11-11 03:00:00+00:00,3521697800593616690,ID5*boPIPYfIZWNyOkbHFiL_4M0kg48XuqrjV_eU3cSAN4_XUnDo2jMyOkdT1kQDgxgJ,Household-User
2024-11-11 03:00:00+00:00,3521697800593616690,ID5*1ilBwD9i7J7KkM86roh2HXWOCnKvECMe710dIHwqvnLSDNG1CjHfygffnruHHygO,Household-User
2024-11-10 18:00:00+00:00,5004970377324040166,ID5*WrYi26EJUmo6kK0bckE-vygyYlnUUeAFaFK-yimgUifPIpCvutD8LNr_g7s1dt03,Household-User
2024-11-10 00:00:00+00:00,1303789532690975043,ID5*9QTfYFBiKkluslxQsYAmovwNsWm9raxh7cd-_XK9kpHXUsTjlNDS8t9bla_FCdSW,Household-User
2024-11-10 00:00:00+00:00,1303789532690975043,ID5*VpyInvP6fbfNKguuEhhxXF-V5pceNfufTl8pA9ElxW_W_Rx-vmLnR56x13_3GcBN,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*UW7imKSVjS9ac2DVZSxKW5HtLFO2V6I_IeTqqhcJvDvXUu2JwO6PScmX0MgEHOeI,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*Irfk79dMi1gpqmaiFvVMLOI0KiTFjqRIUj3s3WTQukzXUh552XK-o7QtoV6CQlWA,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*uA-SD030_bizEhBCjE06zHiMXMRfNtKoyIWaPf5ozKzXUn2PIsVgSBX7_q4LaFDF,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*iBz1tH3nmgODAXf5vF5dd0ifO39vJbUT-Jb9hs57qxfXUtKbsGJ6Y1kx5KEEmQeC,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*o-PhKVYYjp6o_mNkl6FJ6mNgL-JE2qGO02npG-WEv4rXUrkmhC8uqiqdVh-7ybvg,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*fdbQmogtvy12y1LXSZR4Wb1VHlGa75A9DVzYqDuxjjnXUkwBVgwJRvorVjkNY9ES,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*5QiBWhDz7u3uFQMX0UopmSWLT5ECMcH9lYKJaKNv3_nXUjP20sIRBhqoazMjfAKc,Household-User
2024-11-10 09:00:00+00:00,4010282669458250185,ID5*D8lYT_oyN_gE1NoCO4vwjM9KloTo8Bjof0NQfUmuBuzVp8wDfjuErvvp8GH8jsOk,Household-User
2024-11-11 02:00:00+00:00,1871408385666782320,ID5*MuYVZkmh08YE4JmLWRGNgU7mBrQIgVBaf_1DSEC5GfjS_NuLrfYO2gf7524wfjGD0XwEXMOJUawfH8bDh7wJjtGCBzBDMx-NepRNBFKqvCXRiH71amXSGAoClbJmZ5De0aDvtezPIa-n3U88qZ44ytGqeQcFnZ9Ysz-l0loUoCDRtfHciVuG5t2ExNFjZFwh,Household-User
2024-11-12 14:00:00+00:00,7446338768461920361,ID5*HEqCUDYna-TVbAASc1R5LgZOtmLSJ8O8Mh_I7nnEeT7XUtvaipuInmyWmWnrklq7,Household-User
2024-11-12 14:00:00+00:00,7446338768461920361,ID5*Q3dto2kahBeKUe_hLGmW3VlzWZGNGixPbSInHSb5ls3XUlgmKt1DTXd8gQBkq7-4,Household-User
2024-11-12 14:00:00+00:00,7446338768461920361,ID5*NUrpNh8nAIL8bGt0WlQSSC9O3QT7J6jaGx-jiFDEEljXUmwYjHoSI72ZroDT_rTe,Household-User
2024-11-12 14:00:00+00:00,7446338768461920361,ID5*389rWvWigu4W6ekYsNGQJMXLX2gRoiq28Zoh5LpBkDTXUkfMStRxwVzXqCe6K8Yy,Household-User
2024-11-10 09:00:00+00:00,-8547535937377925723,ID5*Smn6fi02mvCJ0HD0LplGOkNvEDzSzbuzvvlcVKpJWpnXUmSziwdsbhbFKLfgOGT1,Household-User
2024-11-09 02:00:00+00:00,-3934761308185786475,ID5*neGF6cUKxCMk2E4gu4ctkUpkLryFLFnxMQjfea34KL7CCaJocajySYJpFcQtuPThwC-MOYcE8mKvyYVKGdwHFcA0Dg2MxVeiOgvWz1UzpFDAU7ktsFlDgDakLimXzKi6wF0YjErT7XPRbrlXjYNDqsBnlnDgbT76WTkK6-Ehfhk,Household-User
2024-11-09 02:00:00+00:00,-3934761308185786475,ID5*7DM2usDUsNJQdbnhjNsRFB7XfthLowED-eY36BTEX1fXUrVRxIIjCnPUDSjAWwtK,Household-User
2024-11-09 02:00:00+00:00,-3934761308185786475,ID5*G8kDjDcuheSnj4zXeyEkIuktS-68WTQ1DhwC3uM-amHW_aH9XS_8-UJP-JsVUEXv,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*zaaGBdZNyZvoWw98zIevZuaxYCe1OKZwNMEVrOSpM4bXUpMy_7OyEx6v9hHH573A,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*o1hPxrizAFiGpca_onlmpYhPqeTbxm-zWj_cb4pX-kXXUn14CnvB577ydnCbzO8L,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*ijf2GZHcuYevyn9gixbfeqEgEDvyqdZsc1BlsKM4Q5rXUkoSH42TfZwguzHjfTyg,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*YIVe2HtuEUZFeNehYaR3u0uSuPoYG36tmeLNcUmK61vXUufjne42xauyJ95o6EP3,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*0mhuMMmDIa73ledJ00lHU_l_iBKq9k5FKw_9mftn27PW_ZMHQgkumEYyBkkljO0_,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*0lFLmcm6BAf3rMLg03Bi-vlGrbuqz2vsKzbYMPte_hrXUkfG8h8C8OH_3MrnkyB9,Household-User
2024-11-09 01:00:00+00:00,5829266356298456244,ID5*U6XPWEhOgMZ2WEYhUoTmO3iyKXorO-8tqsJc8XqqetvXUjEhMYs9UXBPNU9Gbus_,Household-User
